Size,DataType,Algorithm,TimeMicroseconds
33700,Random,HybridMergeSort,7418.600000
33700,Reversed,MergeSort,11099.600000
33700,Reversed,HybridMergeSort,5964.000000
33700,AlmostSorted,MergeSort,11481.400000
33700,AlmostSorted,HybridMergeSort,4511.600000
33800,Random,MergeSort,13964.200000
33800,Random,HybridMergeSort,7450.000000
33800,Reversed,MergeSort,11066.600000
33800,Reversed,HybridMergeSort,6033.800000
33800,AlmostSorted,MergeSort,11476.200000
33800,AlmostSorted,HybridMergeSort,4606.200000
33900,Random,MergeSort,13999.400000
33900,Random,HybridMergeSort,7427.200000
33900,Reversed,MergeSort,11323.800000
33900,Reversed,HybridMergeSort,6158.000000
33900,AlmostSorted,MergeSort,11695.800000
33900,AlmostSorted,HybridMergeSort,4662.800000
34000,Random,MergeSort,14122.400000
34000,Random,HybridMergeSort,7525.800000
34000,Reversed,MergeSort,11149.200000
34000,Reversed,HybridMergeSort,6121.400000
34000,AlmostSorted,MergeSort,11814.400000
34000,AlmostSorted,HybridMergeSort,4554.800000
34100,Random,MergeSort,14238.800000
34100,Random,HybridMergeSort,7512.600000
34100,Reversed,MergeSort,11200.200000
34100,Reversed,HybridMergeSort,6020.200000
34100,AlmostSorted,MergeSort,11726.400000
34100,AlmostSorted,HybridMergeSort,4684.200000
34200,Random,MergeSort,14226.600000
34200,Random,HybridMergeSort,7603.600000
34200,Reversed,MergeSort,11291.800000
34200,Reversed,HybridMergeSort,6063.200000
34200,AlmostSorted,MergeSort,11719.200000
34200,AlmostSorted,HybridMergeSort,4555.200000
34300,Random,MergeSort,14266.800000
34300,Random,HybridMergeSort,7618.800000
34300,Reversed,MergeSort,11596.600000
34300,Reversed,HybridMergeSort,6328.200000
34300,AlmostSorted,MergeSort,11846.000000
34300,AlmostSorted,HybridMergeSort,4811.600000
34400,Random,MergeSort,14249.000000
34400,Random,HybridMergeSort,7558.000000
34400,Reversed,MergeSort,11579.600000
34400,Reversed,HybridMergeSort,6148.400000
34400,AlmostSorted,MergeSort,11810.200000
34400,AlmostSorted,HybridMergeSort,4620.200000
34500,Random,MergeSort,14309.200000
34500,Random,HybridMergeSort,7552.400000
34500,Reversed,MergeSort,11434.000000
34500,Reversed,HybridMergeSort,6122.000000
34500,AlmostSorted,MergeSort,11757.600000
34500,AlmostSorted,HybridMergeSort,4634.800000
34600,Random,MergeSort,14324.800000
34600,Random,HybridMergeSort,7575.400000
34600,Reversed,MergeSort,11373.600000
34600,Reversed,HybridMergeSort,6124.400000
34600,AlmostSorted,MergeSort,12499.200000
34600,AlmostSorted,HybridMergeSort,4641.200000
34700,Random,MergeSort,14383.600000
34700,Random,HybridMergeSort,7598.600000
34700,Reversed,MergeSort,11488.000000
34700,Reversed,HybridMergeSort,6272.000000
34700,AlmostSorted,MergeSort,11874.800000
34700,AlmostSorted,HybridMergeSort,4658.600000
34800,Random,MergeSort,14396.800000
34800,Random,HybridMergeSort,7678.600000
34800,Reversed,MergeSort,11585.200000
34800,Reversed,HybridMergeSort,6206.400000
34800,AlmostSorted,MergeSort,12002.000000
34800,AlmostSorted,HybridMergeSort,4724.400000
34900,Random,MergeSort,14478.000000
34900,Random,HybridMergeSort,7730.400000
34900,Reversed,MergeSort,11652.200000
34900,Reversed,HybridMergeSort,6580.000000
34900,AlmostSorted,MergeSort,11983.400000
34900,AlmostSorted,HybridMergeSort,4675.400000
35000,Random,MergeSort,16307.200000
35000,Random,HybridMergeSort,9561.600000
35000,Reversed,MergeSort,16724.800000
35000,Reversed,HybridMergeSort,10020.400000
35000,AlmostSorted,MergeSort,12475.000000
35000,AlmostSorted,HybridMergeSort,4784.000000
35100,Random,MergeSort,14568.400000
35100,Random,HybridMergeSort,7691.200000
35100,Reversed,MergeSort,11699.800000
35100,Reversed,HybridMergeSort,6281.200000
35100,AlmostSorted,MergeSort,11976.800000
35100,AlmostSorted,HybridMergeSort,4667.800000
35200,Random,MergeSort,14613.200000
35200,Random,HybridMergeSort,7803.400000
35200,Reversed,MergeSort,11711.200000
35200,Reversed,HybridMergeSort,6340.000000
35200,AlmostSorted,MergeSort,12018.200000
35200,AlmostSorted,HybridMergeSort,4723.000000
35300,Random,MergeSort,14654.000000
35300,Random,HybridMergeSort,7776.200000
35300,Reversed,MergeSort,11671.600000
35300,Reversed,HybridMergeSort,6331.000000
35300,AlmostSorted,MergeSort,12045.800000
35300,AlmostSorted,HybridMergeSort,4729.000000
35400,Random,MergeSort,14729.000000
35400,Random,HybridMergeSort,7827.600000
35400,Reversed,MergeSort,11637.600000
35400,Reversed,HybridMergeSort,6368.400000
35400,AlmostSorted,MergeSort,12068.600000
35400,AlmostSorted,HybridMergeSort,4813.200000
35500,Random,MergeSort,14797.200000
35500,Random,HybridMergeSort,7942.000000
35500,Reversed,MergeSort,11816.000000
35500,Reversed,HybridMergeSort,6513.400000
35500,AlmostSorted,MergeSort,12169.800000
35500,AlmostSorted,HybridMergeSort,4843.600000
35600,Random,MergeSort,14777.200000
35600,Random,HybridMergeSort,7966.600000
35600,Reversed,MergeSort,11713.200000
35600,Reversed,HybridMergeSort,6445.200000
35600,AlmostSorted,MergeSort,12222.600000
35600,AlmostSorted,HybridMergeSort,4829.200000
35700,Random,MergeSort,14811.400000
35700,Random,HybridMergeSort,7898.800000
35700,Reversed,MergeSort,11807.000000
35700,Reversed,HybridMergeSort,6494.400000
35700,AlmostSorted,MergeSort,12162.400000
35700,AlmostSorted,HybridMergeSort,4799.200000
35800,Random,MergeSort,14855.600000
35800,Random,HybridMergeSort,7878.000000
35800,Reversed,MergeSort,11720.200000
35800,Reversed,HybridMergeSort,6446.000000
35800,AlmostSorted,MergeSort,12214.800000
35800,AlmostSorted,HybridMergeSort,4791.400000
35900,Random,MergeSort,14908.800000
35900,Random,HybridMergeSort,7910.200000
35900,Reversed,MergeSort,11773.000000
35900,Reversed,HybridMergeSort,6535.000000
35900,AlmostSorted,MergeSort,12249.800000
35900,AlmostSorted,HybridMergeSort,4762.800000
36000,Random,MergeSort,14970.400000
36000,Random,HybridMergeSort,7981.800000
36000,Reversed,MergeSort,11955.200000
36000,Reversed,HybridMergeSort,6581.400000
36000,AlmostSorted,MergeSort,12383.000000
36000,AlmostSorted,HybridMergeSort,4823.000000
36100,Random,MergeSort,14976.000000
36100,Random,HybridMergeSort,7944.000000
36100,Reversed,MergeSort,12085.600000
36100,Reversed,HybridMergeSort,6654.800000
36100,AlmostSorted,MergeSort,12592.000000
36100,AlmostSorted,HybridMergeSort,4830.800000
36200,Random,MergeSort,14961.600000
36200,Random,HybridMergeSort,7969.800000
36200,Reversed,MergeSort,11958.000000
36200,Reversed,HybridMergeSort,6550.000000
36200,AlmostSorted,MergeSort,12355.200000
36200,AlmostSorted,HybridMergeSort,4809.200000
36300,Random,MergeSort,14993.400000
36300,Random,HybridMergeSort,7994.400000
36300,Reversed,MergeSort,12012.000000
36300,Reversed,HybridMergeSort,6627.200000
36300,AlmostSorted,MergeSort,12442.600000
36300,AlmostSorted,HybridMergeSort,4859.800000
36400,Random,MergeSort,15108.800000
36400,Random,HybridMergeSort,7999.800000
36400,Reversed,MergeSort,11919.600000
36400,Reversed,HybridMergeSort,6597.800000
36400,AlmostSorted,MergeSort,12418.400000
36400,AlmostSorted,HybridMergeSort,4837.200000
36500,Random,MergeSort,15293.800000
36500,Random,HybridMergeSort,8148.400000
36500,Reversed,MergeSort,11951.400000
36500,Reversed,HybridMergeSort,6591.400000
36500,AlmostSorted,MergeSort,12453.800000
36500,AlmostSorted,HybridMergeSort,4849.400000
36600,Random,MergeSort,15221.200000
36600,Random,HybridMergeSort,8064.200000
36600,Reversed,MergeSort,12146.600000
36600,Reversed,HybridMergeSort,6683.800000
36600,AlmostSorted,MergeSort,12680.400000
36600,AlmostSorted,HybridMergeSort,4935.000000
36700,Random,MergeSort,15248.600000
36700,Random,HybridMergeSort,8136.200000
36700,Reversed,MergeSort,12063.200000
36700,Reversed,HybridMergeSort,6672.200000
36700,AlmostSorted,MergeSort,12649.400000
36700,AlmostSorted,HybridMergeSort,5204.200000
36800,Random,MergeSort,16833.000000
36800,Random,HybridMergeSort,8679.000000
36800,Reversed,MergeSort,12525.400000
36800,Reversed,HybridMergeSort,6923.200000
36800,AlmostSorted,MergeSort,12799.000000
36800,AlmostSorted,HybridMergeSort,5019.200000
36900,Random,MergeSort,15734.400000
36900,Random,HybridMergeSort,8575.800000
36900,Reversed,MergeSort,12939.200000
36900,Reversed,HybridMergeSort,7086.800000
36900,AlmostSorted,MergeSort,13003.000000
36900,AlmostSorted,HybridMergeSort,5118.200000
37000,Random,MergeSort,15432.400000
37000,Random,HybridMergeSort,8466.800000
37000,Reversed,MergeSort,12659.800000
37000,Reversed,HybridMergeSort,6887.800000
37000,AlmostSorted,MergeSort,13074.000000
37000,AlmostSorted,HybridMergeSort,5051.800000
37100,Random,MergeSort,15699.200000
37100,Random,HybridMergeSort,8290.200000
37100,Reversed,MergeSort,12566.400000
37100,Reversed,HybridMergeSort,6906.400000
37100,AlmostSorted,MergeSort,12655.800000
37100,AlmostSorted,HybridMergeSort,4991.600000
37200,Random,MergeSort,15452.400000
37200,Random,HybridMergeSort,8263.000000
37200,Reversed,MergeSort,12313.400000
37200,Reversed,HybridMergeSort,6863.800000
37200,AlmostSorted,MergeSort,12890.800000
37200,AlmostSorted,HybridMergeSort,5035.200000
37300,Random,MergeSort,15550.400000
37300,Random,HybridMergeSort,8271.600000
37300,Reversed,MergeSort,12349.800000
37300,Reversed,HybridMergeSort,6899.800000
37300,AlmostSorted,MergeSort,12943.800000
37300,AlmostSorted,HybridMergeSort,5189.200000
37400,Random,MergeSort,15796.000000
37400,Random,HybridMergeSort,8635.800000
37400,Reversed,MergeSort,12511.400000
37400,Reversed,HybridMergeSort,6920.800000
37400,AlmostSorted,MergeSort,12912.000000
37400,AlmostSorted,HybridMergeSort,5006.600000
37500,Random,MergeSort,15645.200000
37500,Random,HybridMergeSort,8340.000000
37500,Reversed,MergeSort,12420.800000
37500,Reversed,HybridMergeSort,6839.000000
37500,AlmostSorted,MergeSort,12881.600000
37500,AlmostSorted,HybridMergeSort,5020.400000
37600,Random,MergeSort,15767.600000
37600,Random,HybridMergeSort,8298.800000
37600,Reversed,MergeSort,12437.600000
37600,Reversed,HybridMergeSort,6978.200000
37600,AlmostSorted,MergeSort,12869.200000
37600,AlmostSorted,HybridMergeSort,5005.600000
37700,Random,MergeSort,15730.800000
37700,Random,HybridMergeSort,8402.000000
37700,Reversed,MergeSort,12429.200000
37700,Reversed,HybridMergeSort,6980.800000
37700,AlmostSorted,MergeSort,12979.400000
37700,AlmostSorted,HybridMergeSort,5053.400000
37800,Random,MergeSort,16074.800000
37800,Random,HybridMergeSort,8360.400000
37800,Reversed,MergeSort,12443.000000
37800,Reversed,HybridMergeSort,7035.400000
37800,AlmostSorted,MergeSort,13196.800000
37800,AlmostSorted,HybridMergeSort,5135.000000
37900,Random,MergeSort,15883.800000
37900,Random,HybridMergeSort,8444.400000
37900,Reversed,MergeSort,12577.600000
37900,Reversed,HybridMergeSort,7021.400000
37900,AlmostSorted,MergeSort,13113.200000
37900,AlmostSorted,HybridMergeSort,5055.200000
38000,Random,MergeSort,15810.800000
38000,Random,HybridMergeSort,8416.800000
38000,Reversed,MergeSort,12589.800000
38000,Reversed,HybridMergeSort,6971.600000
38000,AlmostSorted,MergeSort,13040.600000
38000,AlmostSorted,HybridMergeSort,5060.200000
38100,Random,MergeSort,15906.400000
38100,Random,HybridMergeSort,8432.800000
38100,Reversed,MergeSort,12532.000000
38100,Reversed,HybridMergeSort,7073.200000
38100,AlmostSorted,MergeSort,13176.600000
38100,AlmostSorted,HybridMergeSort,5191.800000
38200,Random,MergeSort,15971.400000
38200,Random,HybridMergeSort,8464.800000
38200,Reversed,MergeSort,12699.200000
38200,Reversed,HybridMergeSort,7261.200000
38200,AlmostSorted,MergeSort,13158.400000
38200,AlmostSorted,HybridMergeSort,5214.000000
38300,Random,MergeSort,16006.400000
38300,Random,HybridMergeSort,8597.000000
38300,Reversed,MergeSort,12772.800000
38300,Reversed,HybridMergeSort,7107.400000
38300,AlmostSorted,MergeSort,13250.000000
38300,AlmostSorted,HybridMergeSort,5208.600000
38400,Random,MergeSort,15964.600000
38400,Random,HybridMergeSort,8523.400000
38400,Reversed,MergeSort,12765.000000
38400,Reversed,HybridMergeSort,7074.000000
38400,AlmostSorted,MergeSort,13176.600000
38400,AlmostSorted,HybridMergeSort,5088.800000
38500,Random,MergeSort,16089.600000
38500,Random,HybridMergeSort,8526.200000
38500,Reversed,MergeSort,12680.000000
38500,Reversed,HybridMergeSort,7154.600000
38500,AlmostSorted,MergeSort,13182.800000
38500,AlmostSorted,HybridMergeSort,5092.000000
38600,Random,MergeSort,16104.400000
38600,Random,HybridMergeSort,8624.000000
38600,Reversed,MergeSort,12831.800000
38600,Reversed,HybridMergeSort,7244.600000
38600,AlmostSorted,MergeSort,13220.600000
38600,AlmostSorted,HybridMergeSort,5109.600000
38700,Random,MergeSort,16151.000000
38700,Random,HybridMergeSort,8625.400000
38700,Reversed,MergeSort,12756.800000
38700,Reversed,HybridMergeSort,7139.400000
38700,AlmostSorted,MergeSort,13300.600000
38700,AlmostSorted,HybridMergeSort,5276.800000
38800,Random,MergeSort,16213.600000
38800,Random,HybridMergeSort,8643.800000
38800,Reversed,MergeSort,12846.400000
38800,Reversed,HybridMergeSort,7168.000000
38800,AlmostSorted,MergeSort,13346.400000
38800,AlmostSorted,HybridMergeSort,5428.000000
38900,Random,MergeSort,16305.200000
38900,Random,HybridMergeSort,8629.200000
38900,Reversed,MergeSort,12957.800000
38900,Reversed,HybridMergeSort,7147.600000
38900,AlmostSorted,MergeSort,13409.400000
38900,AlmostSorted,HybridMergeSort,5287.400000
39000,Random,MergeSort,16501.600000
39000,Random,HybridMergeSort,8811.800000
39000,Reversed,MergeSort,12859.400000
39000,Reversed,HybridMergeSort,7277.000000
39000,AlmostSorted,MergeSort,20610.400000
39000,AlmostSorted,HybridMergeSort,5651.400000
39100,Random,MergeSort,17151.000000
39100,Random,HybridMergeSort,8776.200000
39100,Reversed,MergeSort,13007.200000
39100,Reversed,HybridMergeSort,7238.600000
39100,AlmostSorted,MergeSort,13652.800000
39100,AlmostSorted,HybridMergeSort,5328.200000
39200,Random,MergeSort,16634.600000
39200,Random,HybridMergeSort,8787.200000
39200,Reversed,MergeSort,12998.600000
39200,Reversed,HybridMergeSort,7289.000000
39200,AlmostSorted,MergeSort,13547.800000
39200,AlmostSorted,HybridMergeSort,5199.200000
39300,Random,MergeSort,16459.800000
39300,Random,HybridMergeSort,8727.800000
39300,Reversed,MergeSort,12995.400000
39300,Reversed,HybridMergeSort,7295.400000
39300,AlmostSorted,MergeSort,13582.600000
39300,AlmostSorted,HybridMergeSort,5217.400000
39400,Random,MergeSort,16537.000000
39400,Random,HybridMergeSort,8799.200000
39400,Reversed,MergeSort,13147.600000
39400,Reversed,HybridMergeSort,7363.200000
39400,AlmostSorted,MergeSort,13611.000000
39400,AlmostSorted,HybridMergeSort,5253.600000
39500,Random,MergeSort,16534.000000
39500,Random,HybridMergeSort,8794.200000
39500,Reversed,MergeSort,13005.000000
39500,Reversed,HybridMergeSort,7424.600000
39500,AlmostSorted,MergeSort,13647.200000
39500,AlmostSorted,HybridMergeSort,5402.200000
39600,Random,MergeSort,16669.000000
39600,Random,HybridMergeSort,8958.800000
39600,Reversed,MergeSort,13280.000000
39600,Reversed,HybridMergeSort,7496.400000
39600,AlmostSorted,MergeSort,13762.400000
39600,AlmostSorted,HybridMergeSort,5368.000000
39700,Random,MergeSort,16656.000000
39700,Random,HybridMergeSort,8966.600000
39700,Reversed,MergeSort,13204.600000
39700,Reversed,HybridMergeSort,7410.800000
39700,AlmostSorted,MergeSort,13764.600000
39700,AlmostSorted,HybridMergeSort,5283.400000
39800,Random,MergeSort,16650.600000
39800,Random,HybridMergeSort,8829.600000
39800,Reversed,MergeSort,13429.800000
39800,Reversed,HybridMergeSort,7489.800000
39800,AlmostSorted,MergeSort,13902.600000
39800,AlmostSorted,HybridMergeSort,5393.000000
39900,Random,MergeSort,16689.200000
39900,Random,HybridMergeSort,8887.600000
39900,Reversed,MergeSort,13254.600000
39900,Reversed,HybridMergeSort,7510.800000
39900,AlmostSorted,MergeSort,13779.800000
39900,AlmostSorted,HybridMergeSort,5315.000000
40000,Random,MergeSort,16792.000000
40000,Random,HybridMergeSort,8934.200000
40000,Reversed,MergeSort,13312.800000
40000,Reversed,HybridMergeSort,7548.000000
40000,AlmostSorted,MergeSort,13938.600000
40000,AlmostSorted,HybridMergeSort,5442.400000
40100,Random,MergeSort,16829.200000
40100,Random,HybridMergeSort,8958.800000
40100,Reversed,MergeSort,13373.800000
40100,Reversed,HybridMergeSort,7481.600000
40100,AlmostSorted,MergeSort,13905.000000
40100,AlmostSorted,HybridMergeSort,5322.800000
40200,Random,MergeSort,16847.000000
40200,Random,HybridMergeSort,8950.200000
40200,Reversed,MergeSort,13243.200000
40200,Reversed,HybridMergeSort,7517.000000
40200,AlmostSorted,MergeSort,13899.200000
40200,AlmostSorted,HybridMergeSort,5439.000000
40300,Random,MergeSort,16865.600000
40300,Random,HybridMergeSort,8969.400000
40300,Reversed,MergeSort,13290.200000
40300,Reversed,HybridMergeSort,7511.000000
40300,AlmostSorted,MergeSort,14081.800000
40300,AlmostSorted,HybridMergeSort,5589.000000
40400,Random,MergeSort,16939.200000
40400,Random,HybridMergeSort,9027.200000
40400,Reversed,MergeSort,13339.000000
40400,Reversed,HybridMergeSort,7536.200000
40400,AlmostSorted,MergeSort,13926.600000
40400,AlmostSorted,HybridMergeSort,5337.800000
40500,Random,MergeSort,17051.800000
40500,Random,HybridMergeSort,9085.600000
40500,Reversed,MergeSort,13465.200000
40500,Reversed,HybridMergeSort,7577.600000
40500,AlmostSorted,MergeSort,14162.000000
40500,AlmostSorted,HybridMergeSort,5416.000000
40600,Random,MergeSort,17036.200000
40600,Random,HybridMergeSort,9137.200000
40600,Reversed,MergeSort,13385.400000
40600,Reversed,HybridMergeSort,7555.800000
40600,AlmostSorted,MergeSort,13969.800000
40600,AlmostSorted,HybridMergeSort,5375.200000
40700,Random,MergeSort,17033.800000
40700,Random,HybridMergeSort,9063.400000
40700,Reversed,MergeSort,13494.000000
40700,Reversed,HybridMergeSort,7662.600000
40700,AlmostSorted,MergeSort,13985.000000
40700,AlmostSorted,HybridMergeSort,5384.800000
40800,Random,MergeSort,17120.000000
40800,Random,HybridMergeSort,9326.200000
40800,Reversed,MergeSort,13801.400000
40800,Reversed,HybridMergeSort,7747.800000
40800,AlmostSorted,MergeSort,14172.600000
40800,AlmostSorted,HybridMergeSort,5386.000000
40900,Random,MergeSort,17139.600000
40900,Random,HybridMergeSort,9604.200000
40900,Reversed,MergeSort,14440.600000
40900,Reversed,HybridMergeSort,8119.400000
40900,AlmostSorted,MergeSort,14348.600000
40900,AlmostSorted,HybridMergeSort,5396.000000
41000,Random,MergeSort,17170.600000
41000,Random,HybridMergeSort,9214.200000
41000,Reversed,MergeSort,13685.600000
41000,Reversed,HybridMergeSort,7844.200000
41000,AlmostSorted,MergeSort,14133.600000
41000,AlmostSorted,HybridMergeSort,5472.200000
41100,Random,MergeSort,17213.600000
41100,Random,HybridMergeSort,9212.600000
41100,Reversed,MergeSort,13646.000000
41100,Reversed,HybridMergeSort,7701.800000
41100,AlmostSorted,MergeSort,14129.000000
41100,AlmostSorted,HybridMergeSort,5525.000000
41200,Random,MergeSort,17415.400000
41200,Random,HybridMergeSort,9361.400000
41200,Reversed,MergeSort,13833.400000
41200,Reversed,HybridMergeSort,7753.000000
41200,AlmostSorted,MergeSort,14274.400000
41200,AlmostSorted,HybridMergeSort,5592.600000
41300,Random,MergeSort,17320.400000
41300,Random,HybridMergeSort,9380.200000
